id,Calendar_age,Calendar_age_error,Reservoir_Min_Range_at_95.0%,Reservoir_Max_Range_at_95.0%,Mode,MidRange,Median
SHAK03-6K,13234.75,269.85,-1158.0,704.0,237.0,-227.0,234.0
SHAK03-6K,14511.875,274.98125,-1133.0,609.0,309.0,-262.0,316.0
SHAK03-6K,15148.5,111.53125,-106.0,830.0,654.0,362.0,652.0
SHAK03-6K,15556.25,97.775,288.0,1122.0,988.0,705.0,977.0
SHAK03-6K,16131.25,182.3125,-72.14723000000049,1431.8527699999995,1169.8527699999995,680.0,1163.8527699999995
SHAK03-6K,17675.0,271.19375,-925.0,1212.0,882.0,144.0,865.0
SHAK03-6K,18145.625,293.021875,-1113.0,1247.0,986.0,67.0,886.0
SHAK03-6K,19788.5,374.01875,-1239.0,1286.0,775.0,24.0,754.0
SHAK03-6K,22765.0,417.2375,-1942.0,1487.0,812.0,-228.0,747.0
SHAK03-6K,31703.0,486.05,-3482.9740500000007,1888.0259499999993,491.0259499999993,-797.0,570.0259499999993
SHAK03-6K,34248.375,685.7875,-4832.0,2152.0,1180.0,-1340.0,816.0
SHAK03-6K,292.0,252.5875,-1194.0,721.0,680.0,-236.0,511.0
SHAK03-6K,3621.5,563.453125,-2470.0,1221.0,301.0,-624.0,376.0
SHAK03-6K,7953.0,489.190625,-2294.0,1235.0,181.0,-530.0,308.0
SHAK03-6K,11948.625,478.9875,-2096.0,966.0,339.0,-565.0,429.0
SHAK03-6K,13234.75,269.85,-1158.0,704.0,237.0,-227.0,234.0
SHAK03-6K,14511.875,274.98125,-1133.0,609.0,309.0,-262.0,316.0
SHAK03-6K,15148.5,111.53125,-106.0,830.0,654.0,362.0,652.0
SHAK03-6K,15556.25,97.775,288.0,1122.0,988.0,705.0,977.0
SHAK03-6K,16131.25,182.3125,-72.14723000000049,1431.8527699999995,1169.8527699999995,680.0,1163.8527699999995
SHAK03-6K,17675.0,271.19375,-925.0,1212.0,882.0,144.0,865.0
SHAK03-6K,18145.625,293.021875,-1113.0,1247.0,986.0,67.0,886.0
SHAK03-6K,19788.5,374.01875,-1239.0,1286.0,775.0,24.0,754.0
SHAK03-6K,22765.0,417.2375,-1942.0,1487.0,812.0,-228.0,747.0
SHAK03-6K,31703.0,486.05,-3482.9740500000007,1888.0259499999993,491.0259499999993,-797.0,570.0259499999993
SHAK03-6K,34248.375,685.7875,-4832.0,2152.0,1180.0,-1340.0,816.0
SHAK05-3K,3702.75,636.74375,-2948.0,1328.0,379.0,-810.0,385.0
SHAK05-3K,7392.125,504.9125,-2540.0,1068.0,677.0,-736.0,333.0
SHAK05-3K,10739.5,648.825,-3084.0,869.0,21.0,-1108.0,92.0
SHAK05-3K,12571.5,544.090625,-2415.0,934.0,651.0,-740.0,463.0
SHAK05-3K,13006.5,237.521875,-1255.0,829.0,352.0,-213.0,324.0
SHAK05-3K,13916.375,185.028125,-626.0,473.0,193.0,-76.0,192.0
SHAK05-3K,15873.0,308.5125,-686.0,1265.0,865.0,290.0,886.0
SHAK05-3K,16874.75,501.309375,-1791.0,1584.0,1105.0,-104.0,1044.0
SHAK05-3K,18752.125,395.184375,-1679.0,1448.0,995.0,-116.0,741.0
SHAK05-3K,19878.25,234.8,-883.0,1026.0,709.0,72.0,674.0
SHAK05-3K,22746.875,335.859375,-1612.0,1328.0,758.0,-142.0,717.0
SHAK05-3K,3702.75,636.74375,-2948.0,1328.0,379.0,-810.0,385.0
SHAK05-3K,7392.125,504.9125,-2540.0,1068.0,677.0,-736.0,333.0
SHAK05-3K,10739.5,648.825,-3084.0,869.0,21.0,-1108.0,92.0
SHAK05-3K,12571.5,544.090625,-2415.0,934.0,651.0,-740.0,463.0
SHAK05-3K,13006.5,237.521875,-1255.0,829.0,352.0,-213.0,324.0
SHAK05-3K,13916.375,185.028125,-626.0,473.0,193.0,-76.0,192.0
SHAK05-3K,15873.0,308.5125,-686.0,1265.0,865.0,290.0,886.0
SHAK05-3K,16874.75,501.309375,-1791.0,1584.0,1105.0,-104.0,1044.0
SHAK05-3K,18752.125,395.184375,-1679.0,1448.0,995.0,-116.0,741.0
SHAK05-3K,19878.25,234.8,-883.0,1026.0,709.0,72.0,674.0
SHAK05-3K,22746.875,335.859375,-1612.0,1328.0,758.0,-142.0,717.0
SHAK06-4K,20329.06,200.0,-746.0,1004.0,730.0,129.0,698.0
SHAK06-4K,22185.35375,200.0,-978.0,1083.0,730.0,52.0,717.0
SHAK06-4K,20329.06,200.0,-746.0,1004.0,730.0,129.0,698.0
SHAK06-4K,22185.35375,200.0,-978.0,1083.0,730.0,52.0,717.0
SHAK10-10K,574.0,86.765625,-247.0,778.0,498.0,266.0,519.0
SHAK10-10K,1073.75,118.76875,-288.0,756.0,499.0,234.0,529.0
SHAK10-10K,1692.875,276.846875,-1006.0,992.0,390.0,-7.0,484.0
SHAK10-10K,6249.625,829.621875,-4254.0,1324.0,398.0,-1465.0,165.0
SHAK10-10K,8934.375,314.665625,-1313.0,764.0,458.0,-274.0,412.0
SHAK10-10K,11370.5,319.05,-1425.0,566.0,72.0,-430.0,125.0
SHAK10-10K,12566.0,386.634375,-1724.0,722.0,601.0,-501.0,433.0
SHAK10-10K,14964.875,198.1875,-588.0,703.0,545.0,58.0,496.0
SHAK10-10K,15995.125,150.44375,290.0,1350.0,1146.0,820.0,1147.0
SHAK10-10K,16403.5,205.690625,-38.0,1420.0,1134.0,691.0,1153.0
SHAK10-10K,17195.75,334.69375,-1109.0,1366.0,944.0,128.0,945.0
SHAK10-10K,574.0,86.765625,-247.0,778.0,498.0,266.0,519.0
SHAK10-10K,1073.75,118.76875,-288.0,756.0,499.0,234.0,529.0
SHAK10-10K,1692.875,276.846875,-1006.0,992.0,390.0,-7.0,484.0
SHAK10-10K,6249.625,829.621875,-4254.0,1324.0,398.0,-1465.0,165.0
SHAK10-10K,8934.375,314.665625,-1313.0,764.0,458.0,-274.0,412.0
SHAK10-10K,11370.5,319.05,-1425.0,566.0,72.0,-430.0,125.0
SHAK10-10K,12566.0,386.634375,-1724.0,722.0,601.0,-501.0,433.0
SHAK10-10K,14964.875,198.1875,-588.0,703.0,545.0,58.0,496.0
SHAK10-10K,15995.125,150.44375,290.0,1350.0,1146.0,820.0,1147.0
SHAK10-10K,16403.5,205.690625,-38.0,1420.0,1134.0,691.0,1153.0
SHAK10-10K,17195.75,334.69375,-1109.0,1366.0,944.0,128.0,945.0
SHAK14-4G,259.0,228.6,-1100.0,711.0,654.0,-194.0,537.0
SHAK14-4G,3132.0,242.025,-740.0,888.0,552.0,74.0,519.0
SHAK14-4G,10936.0,273.0375,-489.0,1007.0,699.0,259.0,698.0
SHAK14-4G,11222.0,405.5625,-1729.0,917.0,243.0,-406.0,433.0
SHAK14-4G,12258.0,336.7125,-1572.0,832.0,556.0,-370.0,546.0
SHAK14-4G,12504.0,157.0625,-901.0,584.0,493.0,-158.0,415.0
SHAK14-4G,12844.0,130.0,-727.0,737.0,293.0,5.0,347.0
SHAK14-4G,13367.0,148.05,-841.0,518.0,209.0,-162.0,224.0
SHAK14-4G,14638.0,164.5125,-533.0,506.0,363.0,-14.0,362.0
SHAK14-4G,14786.0,82.025,-125.0,600.0,457.0,238.0,470.0
SHAK14-4G,15010.25,77.01875,-57.0,708.0,571.0,326.0,574.0
SHAK14-4G,15153.0,60.0,104.0,840.0,706.0,472.0,707.0
SHAK14-4G,15263.0,69.525,262.0,974.0,841.0,618.0,834.0
SHAK14-4G,15350.5,120.0,-199.0,743.0,536.0,272.0,554.0
SHAK14-4G,15852.0,61.525,463.0,1153.0,1020.0,808.0,1022.0
SHAK14-4G,16102.5,180.29375,111.0,1522.0,1275.0,816.0,1272.0
SHAK14-4G,16183.5,323.1125,-548.0,1402.0,1051.0,427.0,1014.0
SHAK14-4G,16909.5,269.0125,-546.0,1406.0,1182.0,430.0,1127.0
SHAK14-4G,19544.0,206.0375,-652.0,997.0,540.0,172.0,674.0
SHAK14-4G,21638.0,201.5125,-790.0,969.0,712.0,90.0,714.0
SHAK14-4G,259.0,228.6,-1100.0,711.0,654.0,-194.0,537.0
SHAK14-4G,3132.0,242.025,-740.0,888.0,552.0,74.0,519.0
SHAK14-4G,10936.0,273.0375,-489.0,1007.0,699.0,259.0,698.0
SHAK14-4G,11222.0,405.5625,-1729.0,917.0,243.0,-406.0,433.0
SHAK14-4G,12258.0,336.7125,-1572.0,832.0,556.0,-370.0,546.0
SHAK14-4G,12504.0,157.0625,-901.0,584.0,493.0,-158.0,415.0
SHAK14-4G,12844.0,130.0,-727.0,737.0,293.0,5.0,347.0
SHAK14-4G,13367.0,148.05,-841.0,518.0,209.0,-162.0,224.0
SHAK14-4G,14638.0,164.5125,-533.0,506.0,363.0,-14.0,362.0
SHAK14-4G,14786.0,82.025,-125.0,600.0,457.0,238.0,470.0
SHAK14-4G,15010.25,77.01875,-57.0,708.0,571.0,326.0,574.0
SHAK14-4G,15153.0,60.0,104.0,840.0,706.0,472.0,707.0
SHAK14-4G,15263.0,69.525,262.0,974.0,841.0,618.0,834.0
SHAK14-4G,15350.5,120.0,-199.0,743.0,536.0,272.0,554.0
SHAK14-4G,15852.0,61.525,463.0,1153.0,1020.0,808.0,1022.0
SHAK14-4G,16102.5,180.29375,111.0,1522.0,1275.0,816.0,1272.0
SHAK14-4G,16183.5,323.1125,-548.0,1402.0,1051.0,427.0,1014.0
SHAK14-4G,16909.5,269.0125,-546.0,1406.0,1182.0,430.0,1127.0
SHAK14-4G,19544.0,206.0375,-652.0,997.0,540.0,172.0,674.0
SHAK14-4G,21638.0,201.5125,-790.0,969.0,712.0,90.0,714.0
VM21-30,769.0,481.2,-1401.0,2044.0,1259.0,322.0,1262.0
VM21-30,1301.0,57.5,9.0,617.0,421.0,313.0,464.0
VM21-30,1301.0,57.5,19.0,627.0,431.0,323.0,474.0
VM21-30,3737.0,198.6,-734.0,561.0,267.0,-86.0,277.0
VM21-30,3737.0,198.6,-219.0,1076.0,782.0,428.0,792.0
VM21-30,6001.5,664.65,-3500.0,1238.0,306.0,-1131.0,335.0
VM21-30,6884.0,141.0,-700.0,506.0,316.0,-97.0,297.0
VM21-30,6884.0,141.0,-275.0,931.0,741.0,328.0,722.0
VM21-30,8722.0,463.2,-1658.0,1326.0,540.0,-166.0,565.0
VM21-30,8722.0,463.2,-1642.0,1417.0,636.0,-112.0,661.0
VM21-30,9755.5,492.1,-2257.0,507.0,-354.0,-875.0,-257.0
VM21-30,9755.5,492.1,-2164.0,658.0,-138.0,-753.0,-90.0
VM21-30,10464.0,765.55,-3021.0,1568.0,248.0,-726.0,516.0
VM21-30,11670.0,1123.45,-5416.0,1207.0,-312.0,-2104.0,-93.0
VM21-30,11670.0,1123.45,-5329.0,1243.0,-274.0,-2043.0,-49.0
VM21-30,11914.0,1154.1,-5842.0,903.0,-535.0,-2470.0,-485.0
VM21-30,11914.0,1154.1,-5595.0,1206.0,-213.0,-2194.0,-149.0
VM21-30,12311.0,1180.75,-5411.0,1518.0,445.0,-1946.0,367.0
VM21-30,12311.0,1180.75,-4437.0,2479.0,1405.0,-979.0,1329.0
VM21-30,12367.0,1181.025,-5025.0,1912.0,885.0,-1556.0,770.0
VM21-30,13009.0,1107.225,-3259.0,3504.0,3028.0,122.0,2154.0
VM21-30,13563.0,985.65,-4666.0,1480.0,-647.0,-1593.0,-65.0
VM21-30,13563.0,985.65,-3676.0,2398.0,277.0,-639.0,864.0
VM21-30,13563.0,985.65,-2698.0,3292.0,1178.0,297.0,1773.0
VM21-30,13989.5,833.675,-3943.0,1291.0,-462.0,-1326.0,-197.0
VM21-30,13989.5,833.675,-4186.0,1307.0,-395.0,-1440.0,-149.0
VM21-30,14371.625,659.625,-3426.0,542.0,-419.0,-1442.0,-372.0
VM21-30,14371.625,659.625,-2990.0,943.0,-15.0,-1024.0,29.0
VM21-30,14598.0,686.6,-3380.0,595.0,-176.0,-1392.0,-191.0
VM21-30,15455.5,890.55,-3347.0,1875.0,1579.0,-736.0,1057.0
VM21-30,15455.5,890.55,-2851.0,2394.0,2097.0,-228.0,1576.0
VM21-30,15842.25,913.475,-4493.0,928.0,372.0,-1782.0,37.0
VM21-30,15842.25,913.475,-2046.0,3390.0,2831.0,672.0,2497.0
VM21-30,16027.0,951.85,-4817.0,1021.0,51.0,-1898.0,19.0
VM21-30,16278.0,946.55,-3759.0,1970.0,629.0,-894.0,884.0
VM21-30,16278.0,946.55,-1201.0,4539.0,3202.0,1669.0,3455.0
VM21-30,16451.75,951.4,-2820.0,3089.0,1847.0,134.0,1973.0
VM21-30,16451.75,951.4,-1978.0,3958.0,2727.0,990.0,2844.0
VM21-30,16867.25,881.1,-943.0,4617.0,3740.0,1837.0,3630.0
VM21-30,16909.0,862.4,-993.0,4450.0,3618.0,1728.0,3479.0
VM21-30,17080.0,814.65,-3448.0,1667.0,371.0,-890.0,727.0
VM21-30,17130.0,807.025,-1631.0,3509.0,2248.0,939.0,2572.0
VM21-30,17130.0,807.025,-1171.0,3936.0,2680.0,1382.0,3001.0
VM21-30,17707.0,702.25,-1476.0,3098.0,2327.0,811.0,2275.0
VM21-30,17916.5,849.675,-948.0,4869.0,4063.0,1960.0,3885.0
VM21-30,20559.5,2340.25,-10211.0,6314.0,2686.0,-1948.0,2989.0
VM21-30,22033.5,2634.4,-12468.0,6177.0,3501.0,-3146.0,2501.0
VM21-30,28420.0,515.45,-3095.0,1765.0,972.0,-665.0,882.0
VM21-30,30705.0,398.65,-2592.0,1120.0,564.0,-736.0,489.0
